Gender,Customer_Type,Type_of_Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Departure_Delay,satisfaction,Arrival_Delay
0,1,1,0,1671,2,2,2,3,4,2,4,4,2,5,3,1,3,4,0,0,0,0,0
1,1,1,0,192,2,5,2,3,4,4,4,2,2,2,3,5,2,3,0,0,0,0,0
1,1,0,1,266,4,2,2,2,4,3,5,4,4,4,4,3,4,1,8,7,0,1,0
1,1,0,2,1045,5,5,5,5,4,4,5,4,4,4,4,4,4,3,0,0,0,1,0
1,1,0,2,2607,5,5,5,5,3,3,3,4,4,4,4,2,4,1,0,0,0,1,0
1,1,0,2,1650,1,1,1,1,5,3,4,1,1,2,1,4,1,2,37,44,0,0,0
0,0,0,0,102,3,0,3,1,5,3,5,5,5,2,5,4,4,5,5,5,0,0,0
1,1,0,2,1919,4,4,4,4,2,4,5,5,5,5,5,4,5,4,0,0,0,1,0
0,1,1,0,448,1,5,3,4,4,3,4,4,3,3,4,4,2,4,52,54,1,0,1
1,1,0,2,3767,4,4,4,4,2,4,4,4,4,4,4,5,4,4,0,0,0,1,0
1,1,0,2,2504,2,2,2,2,3,5,5,4,4,4,4,4,4,3,0,0,0,1,0
1,0,0,1,201,2,2,2,1,5,2,4,5,5,4,5,3,3,5,0,0,0,0,0
1,0,0,0,682,3,3,3,1,2,3,2,2,3,5,1,1,2,2,0,4,0,0,0
1,1,0,2,1623,1,1,1,1,3,4,4,2,2,2,2,4,2,3,60,52,1,1,1
0,0,0,0,484,2,0,3,5,4,3,4,4,1,1,3,3,5,4,0,0,0,0,0
1,1,0,2,2680,1,1,1,1,4,4,4,4,4,4,4,5,4,5,0,1,0,1,0
1,0,0,0,483,4,4,4,4,3,4,3,3,4,2,4,4,3,3,0,5,0,0,0
1,1,0,2,3151,4,4,4,4,5,4,4,4,4,4,4,1,4,2,12,7,0,1,0
0,1,1,0,603,2,4,2,5,3,2,3,3,5,4,5,4,4,3,0,0,0,0,0
0,1,1,0,562,4,4,4,2,5,4,5,5,5,5,5,4,5,5,0,0,0,0,0
0,1,0,2,308,4,3,3,3,4,4,4,4,3,2,3,1,4,4,0,27,0,0,0
1,1,0,2,181,0,4,0,4,2,4,4,4,4,4,4,5,4,3,6,14,0,1,0
0,1,1,0,2475,2,3,2,2,1,2,1,1,4,3,4,1,3,1,0,0,0,0,0
1,1,0,2,3170,4,4,4,4,5,5,5,5,5,4,5,5,5,5,0,0,0,1,0
1,1,0,2,2267,3,3,3,3,3,4,4,5,5,5,5,4,5,3,0,0,0,1,0
1,1,0,2,1668,5,4,5,5,3,5,4,5,5,5,5,5,5,3,23,12,0,1,0
1,1,0,2,417,5,5,5,5,4,4,5,5,5,5,5,3,5,4,18,19,0,1,0
0,1,1,0,163,4,4,4,5,3,4,3,3,4,5,4,4,5,3,0,0,0,0,0
1,1,1,0,679,2,1,2,4,1,4,3,2,2,2,1,1,2,3,0,0,0,0,0
1,1,0,2,354,3,5,5,5,2,3,4,3,3,3,3,2,3,2,0,0,0,0,0
0,1,1,0,1089,3,5,3,4,2,3,2,2,3,2,1,3,4,2,0,4,0,0,0
0,1,1,0,2089,1,1,1,4,5,1,5,5,4,5,2,3,3,5,4,9,0,0,0
1,1,0,0,349,4,3,3,3,1,5,5,5,5,4,5,3,5,4,0,0,0,1,0
0,0,0,0,591,3,3,3,3,1,3,1,1,4,2,4,4,3,1,44,62,0,0,1
0,0,0,0,480,1,2,1,2,3,1,3,3,4,2,2,3,2,3,0,0,0,0,0
0,1,1,1,164,1,1,1,3,1,1,1,1,1,2,3,4,3,1,0,0,0,0,0
1,1,0,1,534,1,2,2,2,4,3,4,1,1,1,1,1,1,2,0,9,0,0,0
0,1,0,2,2153,1,1,4,1,5,5,5,5,4,3,5,5,4,5,25,22,0,1,0
1,1,0,2,1521,2,1,2,2,5,4,4,4,4,4,4,5,4,4,19,42,0,1,0
1,1,0,2,2974,4,2,4,4,5,5,4,4,4,4,4,5,4,4,0,0,0,1,0
1,0,0,2,1576,4,4,4,4,4,5,5,5,3,4,4,5,4,5,167,139,1,1,1
0,0,0,0,204,5,3,5,3,5,5,5,5,5,3,2,5,2,5,0,0,0,1,0
1,1,0,0,2419,4,2,2,2,4,5,4,4,2,1,3,2,5,4,0,0,0,1,0
1,1,1,0,542,2,4,2,4,2,2,2,2,1,5,4,3,3,2,0,0,0,0,0
1,0,0,2,743,3,3,3,3,4,3,4,4,5,3,4,3,4,4,2,1,0,1,0
0,1,1,0,1157,3,5,3,4,3,3,3,3,3,3,3,5,5,3,1,0,0,0,0
1,0,0,0,1056,2,2,2,3,1,2,1,1,1,5,4,2,4,1,24,15,0,0,0
0,1,0,2,1389,2,2,2,2,5,5,5,5,4,5,5,4,4,5,0,0,0,1,0
0,1,1,0,646,4,2,4,3,1,4,1,1,1,5,3,4,3,1,0,0,0,0,0
1,0,0,0,934,4,4,4,2,5,4,5,5,5,2,4,3,5,5,0,0,0,1,0
1,0,0,0,315,4,1,4,2,1,4,1,1,1,1,3,1,3,1,0,0,0,0,0
1,1,1,0,175,3,1,3,4,3,4,3,4,4,3,4,4,4,1,0,0,0,0,0
0,1,0,2,1524,1,1,1,1,4,4,4,5,5,5,5,4,5,4,1,0,0,1,0
0,1,1,0,200,4,5,4,2,1,4,1,1,5,2,4,4,4,1,0,0,0,1,0
1,1,1,0,405,3,5,3,1,3,3,3,3,3,3,4,4,5,3,53,58,1,0,1
0,0,0,0,721,2,2,2,4,3,2,3,3,1,3,3,4,4,3,0,12,0,0,0
0,1,0,0,550,3,2,3,3,2,3,2,2,4,4,3,1,4,2,0,0,0,0,0
1,0,0,1,190,3,3,3,4,3,1,1,4,5,3,4,1,1,1,142,129,1,0,1
0,0,0,2,542,5,0,5,3,2,0,2,2,5,5,4,5,5,2,24,18,0,1,0
0,1,0,2,2139,1,1,1,1,4,5,5,4,4,5,4,3,4,5,0,8,0,1,0
0,1,1,0,641,3,4,3,3,1,3,1,1,4,3,4,5,4,1,15,16,0,0,0
0,1,0,0,993,5,5,3,5,5,5,5,5,5,4,2,1,5,5,56,52,1,1,1
0,1,0,2,2659,2,2,2,2,5,4,5,5,5,5,4,4,5,3,1,2,0,1,0
0,1,1,0,1660,3,5,3,4,2,3,1,2,3,4,4,5,5,2,3,0,0,0,0
0,1,0,2,3748,5,5,5,5,3,5,5,4,4,4,4,4,4,3,24,17,0,1,0
0,1,0,2,1096,1,1,1,1,2,5,4,4,4,4,4,4,4,4,24,28,0,1,0
0,1,0,2,529,4,1,1,1,2,3,4,4,4,4,4,3,4,2,0,0,0,0,0
0,1,0,0,557,1,2,4,2,1,1,2,1,4,4,4,3,3,1,0,0,0,0,0
0,1,0,2,2352,2,2,2,2,3,4,5,4,4,5,4,5,4,5,21,21,0,1,0
0,1,0,2,2150,1,1,1,1,4,4,4,4,5,5,1,4,4,4,0,0,0,1,0
0,1,0,0,139,4,2,2,2,4,4,4,4,2,1,2,5,3,4,0,0,0,1,0
1,1,1,0,1781,3,5,2,5,2,5,5,3,3,2,3,5,3,3,0,0,0,0,0
0,1,1,1,414,3,3,4,1,5,4,5,5,1,1,1,3,2,5,4,2,0,0,0
1,0,0,0,349,1,3,2,3,2,2,3,1,3,3,3,3,4,3,204,197,1,0,1
0,0,0,0,975,2,2,2,4,2,5,5,3,1,3,3,5,5,5,0,0,0,0,0
1,1,0,2,1671,1,1,1,1,2,3,4,2,2,2,2,3,2,4,2,0,0,1,0
1,1,0,2,2039,1,1,1,1,4,4,4,4,4,4,4,4,4,5,15,0,0,1,0
1,1,0,2,3130,3,3,3,3,3,3,3,3,3,5,2,1,2,3,7,0,0,0,0
1,1,0,2,2324,5,5,5,5,3,5,4,4,4,4,5,5,4,4,0,38,0,1,0
1,1,1,1,997,1,5,2,2,2,4,5,5,5,2,1,5,5,4,7,6,0,0,0
0,1,0,2,867,2,2,2,2,4,5,5,4,4,4,4,4,4,3,29,17,0,1,0
1,1,0,1,460,4,3,3,3,4,4,4,4,2,4,1,4,4,4,0,0,0,1,0
1,1,0,2,972,2,2,2,2,2,5,5,5,5,5,5,4,5,5,0,0,0,1,0
1,0,0,0,901,1,1,1,3,5,1,5,5,3,4,4,2,4,5,0,0,0,0,0
1,1,0,0,347,4,3,3,3,4,4,4,4,1,5,2,5,4,4,4,0,0,1,0
0,1,1,0,456,2,3,2,1,2,2,2,2,4,1,4,2,5,2,25,13,0,0,0
1,1,1,0,427,2,3,2,4,2,2,2,2,1,2,4,2,4,2,0,0,0,0,0
0,0,0,0,199,3,5,3,5,5,3,5,5,5,4,4,4,5,5,0,0,0,0,0
0,1,0,2,2057,3,3,2,3,3,4,4,2,2,2,2,3,2,4,0,0,0,1,0
1,0,0,0,2454,2,3,3,4,5,2,5,5,3,4,4,1,4,5,14,28,0,0,0
1,1,1,0,1749,2,2,2,3,3,2,3,3,1,5,2,2,3,3,7,0,0,0,0
1,1,0,2,2338,5,5,5,5,4,4,4,5,5,5,5,4,5,4,0,0,0,1,0
1,0,0,0,1269,4,5,5,3,5,5,4,5,2,2,4,3,3,5,26,30,0,0,0
0,1,1,0,1448,0,4,0,3,3,0,3,3,3,3,1,3,5,3,0,0,0,1,0
1,1,0,2,1506,1,5,1,1,5,5,5,5,4,5,4,4,5,5,31,29,0,1,0
1,1,1,0,933,5,4,5,3,1,5,1,1,3,5,5,5,5,1,0,4,0,1,0
0,1,0,2,2917,1,1,1,1,5,5,5,3,3,4,4,5,5,5,16,18,0,1,0
1,1,0,0,569,3,1,1,1,3,4,3,3,1,1,3,2,4,3,12,12,0,0,0
1,1,0,2,2905,2,2,2,2,5,4,4,4,4,4,5,5,4,5,0,6,0,1,0
0,1,1,0,358,3,5,3,4,4,3,2,4,4,1,3,1,5,4,0,0,0,0,0
0,1,0,2,833,5,5,2,5,5,5,5,5,3,4,1,5,5,5,34,23,0,1,0
1,1,0,2,3983,4,4,4,4,4,5,4,4,4,4,4,5,4,5,1,0,0,1,0
1,1,1,0,226,4,5,4,4,2,4,4,3,3,4,3,5,3,5,15,13,0,0,0
0,1,0,0,898,0,0,0,4,5,0,5,5,4,2,1,1,3,5,0,0,0,1,0
0,1,0,2,369,3,3,3,3,5,5,4,5,5,5,5,3,5,5,0,0,0,1,0
1,0,0,0,1072,3,3,3,2,1,3,1,1,5,2,5,3,5,1,0,5,0,0,0
1,1,0,0,602,2,3,3,3,4,3,4,2,2,2,2,2,2,3,0,0,0,0,0
1,1,0,2,1708,0,0,0,2,2,5,5,4,4,4,4,3,4,3,34,37,0,1,0
0,1,0,0,2139,4,2,2,2,4,4,4,4,3,1,3,1,5,4,18,8,0,1,0
0,1,0,2,1678,5,5,5,5,3,4,4,5,5,5,5,1,5,1,0,0,0,1,0
1,1,1,0,946,3,2,3,3,4,3,4,4,3,2,3,1,3,4,0,0,0,0,0
0,1,0,2,369,2,2,2,2,1,4,3,5,5,5,5,2,5,2,0,0,0,1,0
1,1,0,2,3955,2,2,2,2,4,5,5,4,4,4,4,5,4,5,59,52,1,1,1
0,1,0,2,1512,3,3,3,3,4,3,2,3,3,3,3,4,3,4,12,1,0,0,0
0,1,0,2,1927,2,1,1,1,2,2,2,2,1,2,3,3,4,2,0,4,0,0,0
0,1,0,2,1964,0,0,0,3,4,5,4,2,2,2,2,5,2,3,0,0,0,1,0
1,1,0,2,3689,2,1,1,1,2,2,2,2,4,4,3,3,3,2,0,1,0,0,0
1,1,0,2,1192,3,3,3,3,5,5,4,4,4,4,4,5,4,3,0,2,0,1,0
1,0,0,0,403,1,0,1,4,2,1,5,2,2,1,5,4,4,2,34,32,0,0,0
0,1,0,2,337,5,5,2,5,3,5,5,4,4,4,4,5,4,4,99,104,1,1,1
0,1,1,0,482,4,4,4,1,5,4,5,5,3,5,4,1,2,5,0,46,0,0,1
0,1,0,2,3040,2,3,3,3,1,1,1,2,2,2,2,1,2,4,0,6,0,0,0
0,0,0,2,1185,3,4,4,1,3,4,3,3,3,1,3,4,3,3,5,43,0,0,0
0,1,0,2,332,3,3,2,3,3,4,4,4,4,4,4,3,4,3,0,0,0,1,0
0,1,1,1,954,3,4,2,4,3,2,3,3,3,3,4,4,4,3,0,0,0,0,0
0,1,0,0,1009,4,1,1,1,4,4,4,4,4,1,2,3,3,4,12,10,0,0,0
0,1,1,0,937,3,5,3,3,4,3,4,4,4,5,5,3,5,4,7,0,0,0,0
0,1,1,1,266,1,3,1,2,3,1,3,3,3,1,2,1,2,3,0,0,0,0,0
1,1,1,0,491,3,3,3,1,4,2,3,5,5,3,5,4,5,4,0,0,0,0,0
0,1,1,0,468,2,5,2,2,5,2,5,5,2,3,4,3,3,5,0,0,0,0,0
1,1,0,2,1947,4,2,2,2,1,3,3,4,4,4,4,2,4,1,31,12,0,0,0
1,1,0,2,2201,2,2,2,2,4,4,5,4,4,4,4,3,4,4,0,0,0,1,0
0,1,0,2,1699,5,1,3,1,2,3,2,5,5,4,5,3,5,4,0,0,0,0,0
0,1,1,0,416,2,4,2,4,4,2,1,4,4,4,2,4,3,4,0,0,0,0,0
0,0,0,0,920,4,4,4,3,4,4,4,4,5,4,3,5,4,4,9,3,0,1,0
1,0,0,0,370,0,5,0,5,2,0,2,2,4,3,4,4,5,2,0,0,0,1,0
1,1,0,0,602,3,3,3,3,3,3,3,3,3,3,4,1,4,3,0,0,0,0,0
1,0,0,0,335,2,5,2,2,3,2,3,3,5,5,4,3,5,3,0,0,0,0,0
0,1,0,2,2409,2,2,2,2,4,4,4,1,4,5,5,4,1,4,67,82,1,1,1
0,1,0,2,2329,3,3,2,3,1,1,5,4,4,5,4,4,4,1,0,0,0,1,0
1,1,1,2,549,1,5,1,3,1,1,1,5,4,5,4,1,5,1,170,155,1,0,1
0,1,0,2,1760,3,3,3,3,4,4,4,4,4,4,4,3,4,3,1,0,0,1,0
1,0,0,0,184,3,3,3,3,1,3,5,1,4,4,3,1,3,1,0,0,0,0,0
1,1,0,2,255,0,0,0,2,5,4,4,3,3,3,3,5,3,5,51,45,1,1,1
0,1,1,0,956,3,4,3,1,5,3,5,5,5,4,4,4,4,5,0,5,0,0,0
0,1,1,0,315,3,4,4,1,2,4,2,2,1,5,5,4,3,2,0,1,0,0,0
0,0,0,2,628,2,2,2,4,5,2,5,5,5,2,4,4,5,5,0,0,0,0,0
1,0,0,2,425,4,4,4,5,4,4,4,4,3,2,4,5,5,4,19,2,0,0,0
1,1,1,1,1009,2,3,2,4,3,4,1,5,5,2,5,4,5,5,0,0,0,0,0
0,0,0,2,1389,4,4,4,1,5,4,5,5,3,3,5,3,4,5,0,0,0,0,0
1,0,0,1,533,3,3,3,3,5,3,5,5,1,5,4,4,4,5,0,0,0,0,0
1,0,0,0,223,1,0,1,1,5,1,5,5,3,4,5,1,4,5,0,0,0,0,0
1,1,0,0,363,1,5,5,5,4,3,4,2,2,1,2,2,2,4,28,30,0,0,0
0,1,1,0,351,5,5,5,5,3,5,3,3,5,3,5,5,5,3,0,0,0,1,0
0,1,0,0,445,2,5,5,5,2,2,2,2,1,4,2,3,3,2,47,50,1,1,1
0,1,1,0,270,3,2,5,2,1,5,1,1,3,2,3,4,2,1,7,5,0,0,0
0,1,1,1,1121,2,4,2,1,5,2,5,5,4,3,4,3,4,5,0,0,0,0,0
1,1,0,2,2347,5,5,5,5,5,4,5,5,5,5,5,3,5,3,0,0,0,1,0
0,0,0,2,272,3,3,3,1,4,3,4,4,3,2,2,2,2,4,0,0,0,0,0
0,1,0,2,405,2,2,5,2,3,4,5,5,5,5,5,4,5,5,32,30,0,1,0
0,1,1,0,655,1,1,1,3,4,1,1,4,2,5,4,4,3,4,0,0,0,0,0
1,1,0,2,181,1,1,1,1,5,1,1,4,4,4,5,4,4,4,0,0,0,1,0
0,1,0,2,3672,1,1,1,1,3,5,5,4,4,4,4,4,4,3,0,0,0,1,0
1,1,0,2,3998,3,3,3,3,4,4,4,5,5,5,5,5,5,3,32,34,0,1,0
1,0,0,1,861,2,2,2,4,3,2,4,3,1,3,4,4,3,3,0,0,0,0,0
1,1,0,0,1014,3,3,3,3,3,2,1,3,3,3,3,4,3,4,43,24,0,0,0
1,1,1,0,788,1,4,1,3,2,1,2,2,2,5,3,1,4,2,0,0,0,0,0
1,1,0,2,2427,1,1,5,1,5,2,1,4,4,5,5,3,4,4,14,14,0,1,0
1,1,1,0,482,4,2,4,4,5,4,5,5,1,3,3,4,3,5,8,6,0,0,0
0,0,0,0,709,3,3,3,4,4,3,4,4,5,3,2,5,1,4,0,0,0,0,0
1,1,1,0,1340,1,5,1,1,5,4,4,2,2,1,2,3,2,3,104,79,1,0,1
1,1,0,2,3863,1,2,1,1,3,4,5,4,4,4,4,3,4,5,0,0,0,1,0
0,1,0,2,562,5,5,5,5,2,5,5,5,5,4,5,3,5,4,0,0,0,1,0
1,1,1,0,190,4,4,4,4,4,1,1,4,3,4,4,1,5,1,258,247,1,0,1
1,0,0,0,224,3,3,3,3,2,3,2,2,3,4,2,4,1,2,0,20,0,0,0
1,0,0,1,356,2,2,2,4,5,2,5,5,4,2,3,3,4,5,0,0,0,0,0
1,0,0,0,328,3,2,3,3,2,3,2,2,1,5,3,3,4,2,6,6,0,0,0
0,1,0,0,280,2,5,5,5,3,2,3,3,2,4,3,1,4,3,0,0,0,0,0
1,1,1,0,108,5,4,0,3,4,4,4,3,3,0,3,5,3,5,50,41,1,1,0
0,0,0,2,920,1,1,1,3,4,1,1,4,5,3,5,5,4,4,0,10,0,0,0
1,1,0,2,3537,3,3,1,3,2,5,4,3,3,4,3,5,3,3,33,8,0,1,0
0,0,0,0,1096,3,3,3,3,3,4,4,2,1,3,4,4,2,4,132,102,1,0,1
0,1,0,2,2349,3,2,2,2,2,4,4,3,3,3,3,4,3,1,2,0,0,0,0
0,1,0,2,2002,3,3,3,3,2,4,5,4,4,4,4,3,4,5,0,0,0,1,0
1,1,0,2,511,3,1,1,1,3,3,3,3,1,3,3,2,3,3,28,32,0,0,0
0,1,1,0,73,2,2,2,4,3,2,3,3,4,3,4,2,3,3,0,0,0,0,0
1,1,0,2,737,4,2,3,2,2,4,4,4,4,3,4,1,4,2,0,3,0,0,0
1,1,0,2,1590,2,1,5,5,2,2,2,2,3,3,3,4,3,2,0,0,0,0,0
0,0,0,0,190,1,2,0,4,5,0,5,5,2,4,3,1,3,5,0,0,0,0,0
0,1,0,2,2506,5,5,4,5,2,5,5,5,5,5,5,3,5,5,0,0,0,1,0
0,1,0,2,2554,3,3,3,3,3,3,4,4,4,4,4,1,4,2,7,0,0,1,0
1,1,1,2,733,3,3,2,3,1,4,4,4,4,2,4,4,4,1,30,14,0,0,0
0,1,0,2,2295,2,5,5,5,4,2,2,2,2,2,2,1,2,2,24,15,0,0,0
1,1,1,1,321,3,3,4,1,4,5,1,3,3,4,3,3,3,2,0,2,0,0,0
1,1,1,0,333,4,5,4,2,1,4,1,1,5,2,5,4,4,1,0,0,0,0,0
1,1,0,0,135,4,1,1,1,4,4,4,4,1,1,1,2,1,4,0,0,0,0,0
1,0,0,2,846,2,2,2,1,2,2,2,2,4,4,5,4,5,2,35,40,0,0,0
1,1,0,2,2139,4,4,4,4,2,5,5,4,4,4,4,3,4,4,0,0,0,1,0
0,1,0,2,1610,2,5,5,5,2,3,4,2,2,2,2,3,2,4,0,0,0,0,0
1,0,0,2,258,3,3,3,1,4,3,4,4,3,3,5,4,5,4,48,41,1,0,0
0,0,0,0,468,1,3,1,4,1,1,1,1,3,3,3,4,4,1,0,8,0,0,0
0,1,0,0,834,5,5,5,5,5,5,5,5,2,1,5,3,5,5,0,21,0,1,0
0,1,1,0,936,3,5,3,3,5,3,5,5,3,3,5,4,4,5,0,0,0,0,0
0,1,1,0,1201,4,5,4,4,4,4,2,4,2,1,4,4,1,4,15,32,0,0,0
0,0,0,2,216,4,4,4,3,2,4,2,2,1,3,4,1,3,2,90,76,1,0,1
0,1,0,2,797,1,4,4,4,1,4,4,1,1,1,1,4,1,1,0,0,0,0,0
0,1,0,2,2475,1,2,3,2,1,1,1,1,4,4,3,4,4,1,0,0,0,0,0
1,0,0,2,370,1,1,1,3,1,1,1,1,1,2,3,1,3,1,61,67,1,0,1
0,1,0,2,3166,1,1,1,1,2,5,1,5,5,5,5,2,5,3,40,68,0,1,1
0,1,0,0,399,4,5,5,5,4,4,4,4,1,3,3,3,4,4,0,0,0,1,0
1,1,0,2,1846,1,1,3,1,5,4,4,4,4,4,4,4,4,4,0,0,0,1,0
1,1,1,0,1167,1,4,1,1,5,4,5,4,4,1,4,3,4,4,58,39,1,0,0
1,1,1,0,789,1,4,1,4,1,1,1,1,4,2,5,4,4,1,0,0,0,0,0
1,1,0,2,2241,4,4,4,4,2,5,4,4,4,4,5,3,4,4,0,0,0,1,0
1,1,0,0,407,2,3,3,3,3,2,3,3,3,5,3,4,3,3,18,21,0,0,0
1,1,0,2,577,4,4,4,4,4,4,4,4,3,3,4,3,5,4,0,0,0,1,0
0,1,1,0,204,1,3,0,2,4,0,3,4,2,2,2,2,2,4,44,48,0,0,1
1,1,0,2,2113,2,2,2,2,1,5,2,5,5,5,5,4,5,5,11,0,0,1,0
1,1,0,1,303,4,1,1,1,4,4,4,4,5,5,5,4,4,4,26,39,0,1,0
1,0,0,1,925,3,3,3,3,1,3,1,1,3,2,4,1,4,1,1,4,0,0,0
1,1,1,0,399,2,3,2,2,3,4,3,4,4,2,4,1,4,3,0,0,0,0,0
0,1,0,2,1440,5,5,5,5,5,5,4,4,4,4,4,5,4,5,0,0,0,1,0
1,1,0,2,2091,4,4,4,4,3,5,5,5,5,5,5,4,5,4,0,0,0,1,0
0,1,1,0,1183,2,5,1,3,4,1,4,4,4,4,3,4,4,4,0,0,0,0,0
1,1,1,1,646,1,1,1,3,1,3,3,1,1,3,4,3,3,3,155,138,1,0,1
1,0,0,1,628,2,2,2,3,4,2,4,4,2,2,3,2,3,4,109,100,1,0,1
1,1,0,2,1521,5,5,5,5,4,4,4,4,5,5,4,4,5,4,202,207,1,1,1
0,1,0,2,251,4,4,5,4,4,5,5,4,4,4,4,4,4,3,8,0,0,1,0
1,1,0,2,1696,1,4,4,4,1,1,1,2,1,3,3,1,1,1,951,940,1,0,1
0,1,0,0,366,1,2,2,2,1,1,1,1,4,3,3,3,3,1,8,3,0,0,0
0,1,1,0,296,2,5,5,4,4,5,4,4,5,5,4,5,5,4,0,0,0,0,0
0,1,1,0,925,2,3,2,3,5,2,5,5,3,3,3,1,4,5,0,8,0,0,0
0,1,1,0,1055,1,4,1,4,2,1,1,2,5,3,4,5,4,2,0,0,0,0,0
1,0,0,0,304,0,0,0,3,3,0,3,3,4,1,5,2,1,3,3,0,0,1,0
0,1,0,0,1050,2,5,5,5,2,3,2,2,4,4,4,4,4,2,0,0,0,0,0
1,0,0,2,946,2,0,2,1,4,2,4,4,5,5,4,4,5,4,0,0,0,0,0
0,1,1,0,473,1,3,1,3,4,1,4,4,5,5,4,5,4,4,0,0,0,0,0
1,0,0,0,420,4,0,4,5,4,4,4,4,2,4,3,2,4,4,3,0,0,0,0
1,1,1,1,257,3,2,3,3,4,3,3,4,4,3,4,2,4,2,0,0,0,0,0
1,1,0,0,303,4,2,2,2,2,1,1,3,3,4,3,2,3,1,26,21,0,0,0
1,1,0,1,107,1,5,5,5,1,4,3,1,1,1,1,4,1,2,0,0,0,0,0
0,1,1,0,1124,2,1,2,3,3,2,3,3,2,4,3,2,3,3,0,0,0,0,0
1,1,1,1,774,2,5,2,1,4,2,4,4,4,5,5,3,5,4,0,0,0,0,0
0,1,0,2,1528,1,1,5,1,3,5,5,5,5,5,5,3,5,4,20,20,0,1,0
0,1,1,0,925,5,5,5,5,5,5,5,5,1,3,5,5,3,5,0,0,0,1,0
1,1,0,2,1107,1,3,3,3,2,3,3,1,1,1,1,4,1,4,2,6,0,0,0
0,1,0,0,2586,3,2,2,2,3,3,3,4,2,3,4,3,2,3,15,38,0,0,0
0,0,0,1,449,3,3,3,4,4,3,4,4,3,5,3,3,4,4,0,4,0,0,0
1,1,1,0,859,5,4,5,3,3,5,3,3,4,4,4,5,4,3,17,7,0,1,0
0,0,0,2,1020,4,5,4,1,4,4,4,4,3,4,5,3,5,4,0,0,0,1,0
0,1,1,0,930,2,4,2,3,3,2,3,3,1,1,3,4,4,3,0,0,0,0,0
0,1,0,2,1471,2,2,2,2,5,5,5,5,4,2,4,3,5,5,0,0,0,1,0
1,1,0,2,2492,2,3,3,3,3,4,3,2,2,2,2,3,2,1,43,29,0,0,0
1,1,0,0,191,2,5,5,5,2,2,2,2,4,5,4,1,3,2,24,22,0,0,0
1,1,1,0,431,3,2,3,3,3,3,3,3,1,2,4,1,4,3,0,83,0,0,1
0,1,1,0,1514,1,3,1,4,5,1,5,5,4,2,4,3,3,5,4,31,0,0,0
0,1,0,2,3077,4,4,4,4,3,5,1,4,4,4,4,2,4,1,23,40,0,0,0
1,1,0,2,575,5,5,5,5,4,2,1,2,2,2,2,5,2,4,0,0,0,1,0
1,1,0,2,3700,4,4,4,4,2,2,1,5,5,5,5,4,5,5,0,0,0,1,0
0,1,0,2,1944,3,2,2,2,4,4,3,3,3,3,3,4,3,1,28,34,0,0,0
0,1,1,0,200,2,4,0,4,4,0,4,4,1,2,5,1,5,4,60,59,1,0,1
0,1,0,0,1999,3,5,5,5,3,3,3,3,3,1,4,3,4,3,2,21,0,0,0
0,1,0,2,1990,2,2,2,2,5,4,5,5,5,5,5,4,5,5,9,0,0,1,0
1,0,0,0,547,4,3,4,2,4,4,4,4,5,5,2,4,3,4,0,0,0,0,0
1,1,1,0,965,4,4,5,3,5,5,5,5,4,3,4,4,5,5,0,0,0,1,0
0,1,0,2,140,1,3,3,3,2,2,2,4,4,4,1,1,4,3,0,0,0,0,0
0,1,1,0,591,2,5,2,2,4,2,4,4,3,4,4,3,4,4,71,69,1,0,1
1,1,1,0,1236,3,5,3,4,3,3,3,3,4,3,5,4,4,3,0,0,0,0,0
0,1,0,2,655,2,2,2,2,5,4,4,4,4,4,4,5,4,5,0,0,0,1,0
1,1,0,0,383,5,3,3,3,5,5,5,5,2,5,4,3,1,5,0,0,0,1,0
1,1,1,0,1182,1,3,1,4,2,3,4,3,3,1,3,3,3,2,68,82,1,0,1
1,0,0,1,508,5,5,5,5,4,5,4,4,1,1,4,1,1,4,9,0,0,1,0
1,1,0,2,2092,3,1,2,1,1,3,3,3,3,3,3,3,3,2,2,0,0,0,0
0,1,0,2,304,1,5,5,5,3,2,2,1,1,1,1,4,1,4,0,0,0,0,0
1,0,0,0,1096,3,3,3,3,4,3,4,4,2,2,3,3,4,4,0,0,0,0,0
0,0,0,0,1304,3,3,3,4,3,2,1,2,4,4,4,1,1,1,0,18,0,0,0
1,0,0,0,1372,3,3,3,5,3,3,3,1,3,3,3,3,4,3,3,72,0,0,1
1,0,0,2,1733,1,1,1,4,2,1,2,2,2,4,4,2,3,2,0,0,0,0,0
1,1,0,2,2596,4,4,4,4,4,4,4,4,1,4,2,2,5,4,0,4,0,1,0
0,1,1,0,216,4,2,4,4,3,4,4,3,2,3,4,1,4,3,0,0,0,0,0
1,1,0,2,3442,2,2,2,2,4,4,5,5,5,5,4,4,5,5,4,0,0,1,0
0,1,0,2,511,2,2,2,2,2,4,4,5,5,5,5,4,5,4,12,11,0,1,0
1,1,1,0,1620,4,4,4,1,1,4,1,1,5,5,5,5,4,1,0,0,0,1,0
0,0,0,0,204,5,0,5,1,4,5,4,4,5,4,5,4,4,4,0,0,0,1,0
0,0,0,0,828,3,3,3,2,4,3,4,4,1,5,3,1,4,4,19,19,0,0,0
